Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0045058,T cell selection,,-3,4.4,4.4,20638,58,564,7,1.2,0.47,12043|16194|16364|19264|20737|20852|94176,Bcl2|Il6ra|Irf4|Ptprc|Spn|Stat6|Dock2,-1.4,MyList
GO Biological Processes,19,GO:0032608,interferon-beta production,,-3,4.4,4.4,20638,58,564,7,1.2,0.47,12914|13205|19043|22632|56490|245860|384309,Crebbp|Ddx3x|Ppm1b|Yy1|Zbtb20|Atg9a|Trim56,-1.4,MyList
Reactome Gene Sets,6,R-MMU-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,,-3,8.6,5.3,20638,17,564,4,0.71,0.35,104625|231464|232791|234594,Cnot6|Cnot6l|Cnot3|Cnot1,-1.4,MyList
GO Biological Processes,19,GO:0002295,T-helper cell lineage commitment,,-3,8.6,5.3,20638,17,564,4,0.71,0.35,16194|16364|20737|20852,Il6ra|Irf4|Spn|Stat6,-1.4,MyList
GO Biological Processes,19,GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",,-3,8.6,5.3,20638,17,564,4,0.71,0.35,12193|213988|234594|239528,Zfp36l2|Tnrc6b|Cnot1|Ago2,-1.4,MyList
Reactome Gene Sets,6,R-MMU-5653656,Vesicle-mediated transport,,-3,1.9,3.5,20638,567,564,29,5.1,0.93,11651|11772|12402|13132|14269|14423|15463|16565|16971|19347|19707|20742|22134|66460|66713|80912|93671|106572|110355|211922|215114|216131|216344|217835|218503|218811|232286|243819|320129,Akt1|Ap2a2|Cbl|Dab2|Fnbp1|Galnt1|Agfg1|Kif21b|Lrp1|Dennd5a|Reps1|Sptbn1|Tgoln1|Sys1|Actr2|Pum1|Cd163|Rab31|Grk2|Dennd6a|Hip1|Trappc10|Rab21|Rin3|Fcho2|Sec24c|Tmf1|Ppp6r1|Grk3,-1.4,MyList
GO Biological Processes,19,GO:0042982,amyloid precursor protein metabolic process,,-3,3.9,4.2,20638,75,564,8,1.4,0.5,13383|13548|19878|20683|27403|56177|239528|606496,Dlg1|Dyrk1a|Rock2|Sp1|Abca7|Olfm1|Ago2|Gsk3a,-1.4,MyList
KEGG Pathway,24,mmu04520,Adherens junction,,-3,3.9,4.2,20638,75,564,8,1.4,0.5,12914|14182|14360|17356|19271|22330|29875|328572,Crebbp|Fgfr1|Fyn|Afdn|Ptprj|Vcl|Iqgap1|Ep300,-1.4,MyList
GO Biological Processes,19,GO:0045123,cellular extravasation,,-3,3.9,4.2,20638,75,564,8,1.4,0.5,12772|12928|14042|16401|16408|16409|20737|193385,Ccr2|Crk|Ext1|Itga4|Itgal|Itgam|Spn|Ripor2,-1.4,MyList
WikiPathways,27,WP1244,Estrogen signaling,,-3,3.9,4.2,20638,75,564,8,1.4,0.5,11651|12043|12914|16150|18033|20185|20683|328572,Akt1|Bcl2|Crebbp|Ikbkb|Nfkb1|Ncor1|Sp1|Ep300,-1.4,MyList
GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,,-3,1.9,3.5,20638,541,564,28,5,0.91,13205|13383|13860|14159|18226|18718|19229|19271|19878|22778|26364|26401|26921|29875|54343|66713|67971|71436|72587|72754|76707|104215|104625|192176|193385|231464|234594|234776,Ddx3x|Dlg1|Eps8|Fes|Nup62|Pip4k2a|Ptk2b|Ptprj|Rock2|Ikzf1|Adgre5|Map3k1|Map4k4|Iqgap1|Atf7ip|Actr2|Tppp3|Flrt3|Pan3|Arhgef10l|Clasp1|Rhoq|Cnot6|Flna|Ripor2|Cnot6l|Cnot1|Atmin,-1.4,MyList
GO Biological Processes,19,GO:0018022,peptidyl-lysine methylation,,-3,3,4,20638,132,564,11,2,0.58,22083|52615|69188|75410|94246|99982|116848|208043|214133|235626|381022,Ctr9|Suz12|Kmt2e|Kmt2b|Arid4b|Kdm1a|Baz2a|Setd1b|Tet2|Setd2|Kmt2d,-1.4,MyList
KEGG Pathway,24,mmu04380,Osteoclast differentiation,,-3,3,4,20638,132,564,11,2,0.58,11651|13058|14360|16150|16416|18033|18707|19058|26400|53859|68652,Akt1|Cybb|Fyn|Ikbkb|Itgb3|Nfkb1|Pik3cd|Ppp3r1|Map2k7|Map3k14|Tab2,-1.4,MyList
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,,-3,1.8,3.5,20638,704,564,34,6,1,11426|12043|12399|12767|14042|14268|14360|16401|16880|16971|17258|17356|19211|19878|20320|21974|22284|22330|26921|29875|56177|66713|68703|71436|71955|76108|77300|99982|108655|216344|216965|228994|320150|328572,Macf1|Bcl2|Runx3|Cxcr4|Ext1|Fn1|Fyn|Itga4|Lifr|Lrp1|Mef2a|Afdn|Pten|Rock2|Nptn|Top2b|Usp9x|Vcl|Map4k4|Iqgap1|Olfm1|Actr2|Rere|Flrt3|Ist1|Rap2a|Raph1|Kdm1a|Foxp1|Rab21|Taok1|Ythdf1|Zdhhc17|Ep300,-1.4,MyList
GO Biological Processes,19,GO:0051403,stress-activated MAPK cascade,,-3,2.4,3.7,20638,241,564,16,2.8,0.7,11651|12421|13132|13383|19229|20185|22026|26400|26401|26403|26921|70097|72349|76108|211770|216965,Akt1|Rb1cc1|Dab2|Dlg1|Ptk2b|Ncor1|Nr2c2|Map2k7|Map3k1|Map3k11|Map4k4|Sash1|Dusp3|Rap2a|Trib1|Taok1,-1.4,MyList
GO Biological Processes,19,GO:0051494,negative regulation of cytoskeleton organization,,-3,2.7,3.8,20638,174,564,13,2.3,0.63,13548|13860|17245|18519|20742|50918|76707|102098|211673|216965|225115|231637|246103,Dyrk1a|Eps8|Mdm1|Kat2b|Sptbn1|Myadm|Clasp1|Arhgef18|Arfgef1|Taok1|Svil|Ssh1|Atxn7,-1.4,MyList
GO Biological Processes,19,GO:0035507,regulation of myosin-light-chain-phosphatase activity,,-3,14,6,20638,8,564,3,0.53,0.31,16150|19878|26936,Ikbkb|Rock2|Mprip,-1.4,MyList
GO Biological Processes,19,GO:0072126,positive regulation of glomerular mesangial cell proliferation,,-3,14,6,20638,8,564,3,0.53,0.31,13653|16194|16416,Egr1|Il6ra|Itgb3,-1.4,MyList
GO Biological Processes,19,GO:1905634,regulation of protein localization to chromatin,,-3,14,6,20638,8,564,3,0.53,0.31,19645|218914|235626,Rb1|Wapl|Setd2,-1.4,MyList
Reactome Gene Sets,6,R-MMU-1834949,Cytosolic sensors of pathogen-associated DNA ,,-3,6.3,4.8,20638,29,564,5,0.89,0.39,16150|18033|20852|328572|384309,Ikbkb|Nfkb1|Stat6|Ep300|Trim56,-1.4,MyList
GO Biological Processes,19,GO:1903076,regulation of protein localization to plasma membrane,,-3,3.2,4,20638,113,564,10,1.8,0.56,11651|13132|13383|16971|18759|20742|104215|217124|226849|228136,Akt1|Dab2|Dlg1|Lrp1|Prkci|Sptbn1|Rhoq|Ppp1r9b|Ppp2r5a|Zdhhc5,-1.4,MyList
GO Biological Processes,19,GO:0038127,ERBB signaling pathway,,-3,3.2,4,20638,113,564,10,1.8,0.56,11651|12402|17395|18226|19229|19248|19271|29875|72349|215114,Akt1|Cbl|Mmp9|Nup62|Ptk2b|Ptpn12|Ptprj|Iqgap1|Dusp3|Hip1,-1.4,MyList
KEGG Pathway,24,ko05100,Bacterial invasion of epithelial cells,,-3,3.9,4.2,20638,76,564,8,1.4,0.5,12402|12488|12928|14268|18707|22330|52398|140579,Cbl|Cd2ap|Crk|Fn1|Pik3cd|Vcl|Septin11|Elmo2,-1.4,MyList
GO Biological Processes,19,GO:0001825,blastocyst formation,,-3,4.3,4.3,20638,59,564,7,1.2,0.47,20683|20687|22083|26554|50523|232791|234594,Sp1|Sp3|Ctr9|Cul3|Lats2|Cnot3|Cnot1,-1.4,MyList
GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,,-3,2.2,3.6,20638,314,564,19,3.4,0.76,11651|12399|12608|12772|13383|16195|16401|16408|18782|19264|19401|20737|22778|54607|72349|193385|232341|328365|381305,Akt1|Runx3|Cebpb|Ccr2|Dlg1|Il6st|Itga4|Itgal|Pla2g2d|Ptprc|Rara|Spn|Ikzf1|Socs6|Dusp3|Ripor2|Wnk1|Zmiz1|Rc3h1,-1.4,MyList
GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,,-2.9,1.9,3.5,20638,519,564,27,4.8,0.9,12421|12767|13132|14182|14678|16194|16416|16653|16971|18129|19211|19229|19264|19271|19401|19878|26400|26401|26403|26921|27403|29875|30955|70097|75547|216965|242248,Rb1cc1|Cxcr4|Dab2|Fgfr1|Gnai2|Il6ra|Itgb3|Kras|Lrp1|Notch2|Pten|Ptk2b|Ptprc|Ptprj|Rara|Rock2|Map2k7|Map3k1|Map3k11|Map4k4|Abca7|Iqgap1|Pik3cg|Sash1|Akap13|Taok1|Bank1,-1.4,MyList
GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,,-2.9,2,3.5,20638,441,564,24,4.3,0.85,11651|13132|13205|13383|13653|14182|16194|16416|16653|18763|19229|19264|26400|26401|26403|26921|29875|30955|68652|70097|75547|207565|216965|270672,Akt1|Dab2|Ddx3x|Dlg1|Egr1|Fgfr1|Il6ra|Itgb3|Kras|Pkd1|Ptk2b|Ptprc|Map2k7|Map3k1|Map3k11|Map4k4|Iqgap1|Pik3cg|Tab2|Sash1|Akap13|Camkk2|Taok1|Map3k15,-1.4,MyList
Reactome Gene Sets,6,R-MMU-3108232,SUMO E3 ligases SUMOylate target proteins,,-2.9,2.8,3.8,20638,155,564,12,2.1,0.61,12418|18226|19401|20687|20843|21974|52615|67241|218210|224903|241915|328572,Cbx4|Nup62|Rara|Sp3|Stag2|Top2b|Suz12|Smc6|Nup153|Safb|Phc3|Ep300,-1.4,MyList
Reactome Gene Sets,6,R-MMU-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",,-2.9,3.5,4,20638,95,564,9,1.6,0.53,11651|14182|14360|18707|18718|18720|19053|26931|226849,Akt1|Fgfr1|Fyn|Pik3cd|Pip4k2a|Pip5k1a|Ppp2cb|Ppp2r5c|Ppp2r5a,-1.4,MyList
GO Biological Processes,19,GO:0046326,positive regulation of glucose import,,-2.9,5,4.4,20638,44,564,6,1.1,0.43,11651|17258|18759|76055|104215|232430,Akt1|Mef2a|Prkci|Oga|Rhoq|Crebl2,-1.4,MyList
GO Biological Processes,19,GO:1903960,negative regulation of anion transmembrane transport,,-2.9,5,4.4,20638,44,564,6,1.1,0.43,11651|26385|104215|110355|215113|606496,Akt1|Grk6|Rhoq|Grk2|Slc43a2|Gsk3a,-1.4,MyList
KEGG Pathway,24,ko04340,Hedgehog signaling pathway,,-2.9,5,4.4,20638,44,564,6,1.1,0.43,12043|26554|93687|103236|110355|320129,Bcl2|Cul3|Csnk1a1|Csnk1g2|Grk2|Grk3,-1.4,MyList
GO Biological Processes,19,GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,,-2.9,3.8,4.1,20638,77,564,8,1.4,0.5,12402|13179|14268|14360|17188|19015|19401|19732,Cbl|Dcn|Fn1|Fyn|Maz|Ppard|Rara|Rgl2,-1.4,MyList
GO Biological Processes,19,GO:0016055,Wnt signaling pathway,,-2.9,2,3.5,20638,442,564,24,4.3,0.85,11426|11798|13132|13205|13653|14042|16971|18033|18763|19043|19211|22083|26385|26554|29806|50523|74493|81004|93687|103236|232341|432940|606496|621976,Macf1|Xiap|Dab2|Ddx3x|Egr1|Ext1|Lrp1|Nfkb1|Pkd1|Ppm1b|Pten|Ctr9|Grk6|Cul3|Limd1|Lats2|Tnks2|Tbl1xr1|Csnk1a1|Csnk1g2|Wnk1|Otulin|Gsk3a|Tmem170b,-1.4,MyList
GO Biological Processes,19,GO:0048659,smooth muscle cell proliferation,,-2.9,2.7,3.8,20638,177,564,13,2.3,0.63,11651|13653|14678|16194|16416|17261|17395|18569|19015|19211|22668|110355|211770,Akt1|Egr1|Gnai2|Il6ra|Itgb3|Mef2d|Mmp9|Pdcd4|Ppard|Pten|Sf1|Grk2|Trib1,-1.4,MyList
GO Biological Processes,19,GO:0060324,face development,,-2.9,4.3,4.3,20638,60,564,7,1.2,0.47,12914|16401|19401|19411|20130|244349|328572,Crebbp|Itga4|Rara|Rarg|Rras|Kat6a|Ep300,-1.4,MyList
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,,-2.9,1.8,3.4,20638,602,564,30,5.3,0.94,11651|11783|12399|13205|13653|16331|16401|16409|17395|18129|18569|18707|18759|19211|19264|19411|20874|21938|26400|26403|26943|50523|54711|56177|56353|56462|83925|110355|112405|606496,Akt1|Apaf1|Runx3|Ddx3x|Egr1|Inpp5d|Itga4|Itgam|Mmp9|Notch2|Pdcd4|Pik3cd|Prkci|Pten|Ptprc|Rarg|Slk|Tnfrsf1b|Map2k7|Map3k11|Serinc3|Lats2|Plagl2|Olfm1|Rybp|Mtch1|Trps1|Grk2|Egln1|Gsk3a,-1.3,MyList
GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,,-2.9,2.2,3.6,20638,293,564,18,3.2,0.74,11651|12399|12608|13383|16923|16971|17196|18782|19211|19264|20737|50918|54607|72349|100182|193385|232341|381305,Akt1|Runx3|Cebpb|Dlg1|Sh2b3|Lrp1|Mbp|Pla2g2d|Pten|Ptprc|Spn|Myadm|Socs6|Dusp3|Akna|Ripor2|Wnk1|Rc3h1,-1.3,MyList
GO Biological Processes,19,GO:0006474,N-terminal protein amino acid acetylation,,-2.9,8.1,5.1,20638,18,564,4,0.71,0.35,12914|18519|74838|328572,Crebbp|Kat2b|Naa15|Ep300,-1.3,MyList
GO Biological Processes,19,GO:0043249,erythrocyte maturation,,-2.9,8.1,5.1,20638,18,564,4,0.71,0.35,16969|223770|226844|230257,Zbtb7a|Brd1|Flvcr1|Ptbp3,-1.3,MyList
GO Biological Processes,19,GO:0048268,clathrin coat assembly,,-2.9,8.1,5.1,20638,18,564,4,0.71,0.35,13132|215114|216705|218503,Dab2|Hip1|Clint1|Fcho2,-1.3,MyList
GO Biological Processes,19,GO:0000302,response to reactive oxygen species,,-2.9,2.6,3.7,20638,200,564,14,2.5,0.66,11651|11991|12043|12795|12928|14360|16649|17395|19053|19229|20852|21974|108655|112405,Akt1|Hnrnpd|Bcl2|Plk3|Crk|Fyn|Kpna4|Mmp9|Ppp2cb|Ptk2b|Stat6|Top2b|Foxp1|Egln1,-1.3,MyList
KEGG Pathway,24,ko04915,Estrogen signaling pathway,,-2.9,3.4,4,20638,96,564,9,1.6,0.53,11513|11651|14678|15511|16653|17395|18707|20663|20683,Adcy7|Akt1|Gnai2|Hspa1b|Kras|Mmp9|Pik3cd|Sos2|Sp1,-1.3,MyList
GO Biological Processes,19,GO:0198738,cell-cell signaling by wnt,,-2.9,2,3.5,20638,444,564,24,4.3,0.85,11426|11798|13132|13205|13653|14042|16971|18033|18763|19043|19211|22083|26385|26554|29806|50523|74493|81004|93687|103236|232341|432940|606496|621976,Macf1|Xiap|Dab2|Ddx3x|Egr1|Ext1|Lrp1|Nfkb1|Pkd1|Ppm1b|Pten|Ctr9|Grk6|Cul3|Limd1|Lats2|Tnks2|Tbl1xr1|Csnk1a1|Csnk1g2|Wnk1|Otulin|Gsk3a|Tmem170b,-1.3,MyList
GO Biological Processes,19,GO:0043393,regulation of protein binding,,-2.9,2.5,3.7,20638,223,564,15,2.7,0.68,11651|11804|12928|13132|16401|16971|17169|17395|18763|19053|68188|74585|79264|99982|328572,Akt1|Aplp2|Crk|Dab2|Itga4|Lrp1|Mark3|Mmp9|Pkd1|Ppp2cb|Sympk|Sppl3|Krit1|Kdm1a|Ep300,-1.3,MyList
GO Biological Processes,19,GO:0060070,canonical Wnt signaling pathway,,-2.9,2.2,3.6,20638,294,564,18,3.2,0.74,11798|13132|13205|13653|14042|18033|19043|19211|29806|50523|74493|81004|93687|103236|232341|432940|606496|621976,Xiap|Dab2|Ddx3x|Egr1|Ext1|Nfkb1|Ppm1b|Pten|Limd1|Lats2|Tnks2|Tbl1xr1|Csnk1a1|Csnk1g2|Wnk1|Otulin|Gsk3a|Tmem170b,-1.3,MyList
GO Biological Processes,19,GO:0010720,positive regulation of cell development,,-2.9,2.1,3.5,20638,368,564,21,3.7,0.8,12043|12767|12928|13132|14268|16195|16416|16971|17356|18759|19317|21938|50918|66713|71955|99982|104015|192176|211770|216344|328572,Bcl2|Cxcr4|Crk|Dab2|Fn1|Il6st|Itgb3|Lrp1|Afdn|Prkci|Qk|Tnfrsf1b|Myadm|Actr2|Ist1|Kdm1a|Synj1|Flna|Trib1|Rab21|Ep300,-1.3,MyList
GO Biological Processes,19,GO:1903038,negative regulation of leukocyte cell-cell adhesion,,-2.9,3,3.8,20638,136,564,11,2,0.58,11651|12399|12608|13383|18782|20737|54607|72349|193385|232341|381305,Akt1|Runx3|Cebpb|Dlg1|Pla2g2d|Spn|Socs6|Dusp3|Ripor2|Wnk1|Rc3h1,-1.3,MyList
GO Biological Processes,19,GO:1902806,regulation of cell cycle G1/S phase transition,,-2.9,3,3.8,20638,136,564,11,2,0.58,11651|12043|12795|12914|13205|13383|18763|19211|19645|52468|69188,Akt1|Bcl2|Plk3|Crebbp|Ddx3x|Dlg1|Pkd1|Pten|Rb1|Ctdsp2|Kmt2e,-1.3,MyList
GO Biological Processes,19,GO:1990138,neuron projection extension,,-2.9,2.5,3.7,20638,201,564,14,2.5,0.66,12767|14268|16401|16971|17356|22284|22330|29875|56177|71436|77300|99982|216344|328572,Cxcr4|Fn1|Itga4|Lrp1|Afdn|Usp9x|Vcl|Iqgap1|Olfm1|Flrt3|Raph1|Kdm1a|Rab21|Ep300,-1.3,MyList
GO Biological Processes,19,GO:1903362,regulation of cellular protein catabolic process,,-2.9,2.4,3.6,20638,247,564,16,2.8,0.7,11651|12398|12795|13132|15511|16971|18763|19211|19229|56353|93687|103573|211770|216157|232286|606496,Akt1|Cbfa2t3|Plk3|Dab2|Hspa1b|Lrp1|Pkd1|Pten|Ptk2b|Rybp|Csnk1a1|Xpo1|Trib1|Tmem259|Tmf1|Gsk3a,-1.3,MyList
GO Biological Processes,19,GO:0018108,peptidyl-tyrosine phosphorylation,,-2.9,2.2,3.6,20638,319,564,19,3.4,0.76,11804|12402|12747|12750|13548|14159|14182|14360|16194|16195|16416|16923|19229|19264|19271|29875|52615|69181|242248,Aplp2|Cbl|Clk1|Clk4|Dyrk1a|Fes|Fgfr1|Fyn|Il6ra|Il6st|Itgb3|Sh2b3|Ptk2b|Ptprc|Ptprj|Iqgap1|Suz12|Dyrk2|Bank1,-1.3,MyList
GO Biological Processes,19,GO:0007163,establishment or maintenance of cell polarity,,-2.9,2.5,3.7,20638,224,564,15,2.7,0.68,11426|12928|13383|18759|18763|19229|24071|66713|74206|76707|79264|94176|193385|209630|211673,Macf1|Crk|Dlg1|Prkci|Pkd1|Ptk2b|Synj2bp|Actr2|Sipa1l3|Clasp1|Krit1|Dock2|Ripor2|Frmd4a|Arfgef1,-1.3,MyList
KEGG Pathway,24,mmu04340,Hedgehog signaling pathway,,-2.9,4.9,4.4,20638,45,564,6,1.1,0.43,12043|26554|93687|103236|110355|320129,Bcl2|Cul3|Csnk1a1|Csnk1g2|Grk2|Grk3,-1.3,MyList
GO Biological Processes,19,GO:0120162,positive regulation of cold-induced thermogenesis,,-2.9,3.4,4,20638,97,564,9,1.6,0.53,12608|12767|12772|16364|20852|99982|170439|232791|329003,Cebpb|Cxcr4|Ccr2|Irf4|Stat6|Kdm1a|Elovl6|Cnot3|Zfp516,-1.3,MyList
GO Biological Processes,19,GO:0050865,regulation of cell activation,,-2.9,1.7,3.4,20638,744,564,35,6.2,1,12043|12193|12399|12608|12772|13383|14159|14182|16071|16195|16331|16408|16409|16923|18782|19264|19267|19271|19401|20663|20737|20852|21938|22778|54607|72349|74039|110785|110786|193385|242248|320795|320940|328365|381305,Bcl2|Zfp36l2|Runx3|Cebpb|Ccr2|Dlg1|Fes|Fgfr1|Igkc|Il6st|Inpp5d|Itgal|Itgam|Sh2b3|Pla2g2d|Ptprc|Ptpre|Ptprj|Rara|Sos2|Spn|Stat6|Tnfrsf1b|Ikzf1|Socs6|Dusp3|Nfam1|Iglc1|Iglc2|Ripor2|Bank1|Pkn1|Atp11c|Zmiz1|Rc3h1,-1.3,MyList
GO Biological Processes,19,GO:0010975,regulation of neuron projection development,,-2.9,1.9,3.4,20638,552,564,28,5,0.91,11651|12928|13132|14159|14182|14268|14360|16150|16971|17356|18519|18759|19211|19229|19317|19347|26921|29875|66713|68169|71955|76108|99982|192176|216344|328572|380711|606496,Akt1|Crk|Dab2|Fes|Fgfr1|Fn1|Fyn|Ikbkb|Lrp1|Afdn|Kat2b|Prkci|Pten|Ptk2b|Qk|Dennd5a|Map4k4|Iqgap1|Actr2|Ndnf|Ist1|Rap2a|Kdm1a|Flna|Rab21|Ep300|Rap1gap2|Gsk3a,-1.3,MyList
GO Biological Processes,19,GO:0032990,cell part morphogenesis,,-2.9,1.7,3.4,20638,745,564,35,6.2,1,11426|12043|12399|12767|14042|14268|14360|16401|16416|16880|16971|17258|17356|19211|19878|20320|21974|22284|22330|26921|29875|56177|66713|68703|71436|71955|76108|77300|99982|108655|216344|216965|228994|320150|328572,Macf1|Bcl2|Runx3|Cxcr4|Ext1|Fn1|Fyn|Itga4|Itgb3|Lifr|Lrp1|Mef2a|Afdn|Pten|Rock2|Nptn|Top2b|Usp9x|Vcl|Map4k4|Iqgap1|Olfm1|Actr2|Rere|Flrt3|Ist1|Rap2a|Raph1|Kdm1a|Foxp1|Rab21|Taok1|Ythdf1|Zdhhc17|Ep300,-1.3,MyList
GO Biological Processes,19,GO:0007254,JNK cascade,,-2.9,2.6,3.7,20638,180,564,13,2.3,0.63,11651|12421|13132|19229|20185|26400|26401|26403|26921|72349|76108|211770|216965,Akt1|Rb1cc1|Dab2|Ptk2b|Ncor1|Map2k7|Map3k1|Map3k11|Map4k4|Dusp3|Rap2a|Trib1|Taok1,-1.3,MyList
GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,,-2.9,1.8,3.4,20638,580,564,29,5.1,0.93,11783|12043|12399|12767|13132|13383|14042|14182|16653|18021|18129|18707|18763|19058|19211|19401|19411|19878|20496|22330|26401|71436|76707|78783|192176|225164|225876|235626|238386,Apaf1|Bcl2|Runx3|Cxcr4|Dab2|Dlg1|Ext1|Fgfr1|Kras|Nfatc3|Notch2|Pik3cd|Pkd1|Ppp3r1|Pten|Rara|Rarg|Rock2|Slc12a2|Vcl|Map3k1|Flrt3|Clasp1|Brpf1|Flna|Mib1|Kdm2a|Setd2|Btbd7,-1.3,MyList
GO Biological Processes,19,GO:0002292,T cell differentiation involved in immune response,,-2.9,3.7,4,20638,79,564,8,1.4,0.5,12772|16194|16364|19401|20737|20852|108655|381305,Ccr2|Il6ra|Irf4|Rara|Spn|Stat6|Foxp1|Rc3h1,-1.3,MyList
Reactome Gene Sets,6,R-MMU-9013420,RHOU GTPase cycle,,-2.8,5.9,4.6,20638,31,564,5,0.89,0.39,20742|22284|29875|69581|226652,Sptbn1|Usp9x|Iqgap1|Rhou|Arhgap30,-1.3,MyList
GO Biological Processes,19,GO:0002360,T cell lineage commitment,,-2.8,5.9,4.6,20638,31,564,5,0.89,0.39,12043|16194|16364|20737|20852,Bcl2|Il6ra|Irf4|Spn|Stat6,-1.3,MyList
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,,-2.8,1.7,3.3,20638,718,564,34,6,1,11426|12043|12399|12767|14042|14268|14360|16401|16880|16971|17258|17356|19211|19878|20320|21974|22284|22330|26921|29875|56177|66713|68703|71436|71955|76108|77300|99982|108655|216344|216965|228994|320150|328572,Macf1|Bcl2|Runx3|Cxcr4|Ext1|Fn1|Fyn|Itga4|Lifr|Lrp1|Mef2a|Afdn|Pten|Rock2|Nptn|Top2b|Usp9x|Vcl|Map4k4|Iqgap1|Olfm1|Actr2|Rere|Flrt3|Ist1|Rap2a|Raph1|Kdm1a|Foxp1|Rab21|Taok1|Ythdf1|Zdhhc17|Ep300,-1.3,MyList
GO Biological Processes,19,GO:0034250,positive regulation of cellular amide metabolic process,,-2.8,2.8,3.7,20638,159,564,12,2.1,0.61,11991|13205|16589|19229|19878|20683|73826|228994|229096|239528|328572|606496,Hnrnpd|Ddx3x|Uhmk1|Ptk2b|Rock2|Sp1|Poldip3|Ythdf1|Ythdf3|Ago2|Ep300|Gsk3a,-1.3,MyList
GO Biological Processes,19,GO:0071559,response to transforming growth factor beta,,-2.8,2.4,3.6,20638,226,564,15,2.7,0.68,11783|11906|12193|12399|12914|12928|13132|14360|16969|19878|22284|26401|50523|328365|328572,Apaf1|Zfhx3|Zfp36l2|Runx3|Crebbp|Crk|Dab2|Fyn|Zbtb7a|Rock2|Usp9x|Map3k1|Lats2|Zmiz1|Ep300,-1.3,MyList
GO Biological Processes,19,GO:0035023,regulation of Rho protein signal transduction,,-2.8,2.9,3.8,20638,138,564,11,2,0.58,13860|16801|20663|26554|64095|72754|75547|102098|193385|219140|263406,Eps8|Arhgef1|Sos2|Cul3|Gpr35|Arhgef10l|Akap13|Arhgef18|Ripor2|Spata13|Plekhg3,-1.3,MyList
GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,,-2.8,2.6,3.7,20638,181,564,13,2.3,0.63,11651|12398|12795|13132|15511|18763|56353|93687|103573|211770|216157|232286|606496,Akt1|Cbfa2t3|Plk3|Dab2|Hspa1b|Pkd1|Rybp|Csnk1a1|Xpo1|Trib1|Tmem259|Tmf1|Gsk3a,-1.3,MyList
Reactome Gene Sets,6,R-MMU-3214841,PKMTs methylate histone lysines,,-2.8,4.1,4.1,20638,62,564,7,1.2,0.47,18033|52615|54343|69188|75410|208043|235626,Nfkb1|Suz12|Atf7ip|Kmt2e|Kmt2b|Setd1b|Setd2,-1.3,MyList
GO Biological Processes,19,GO:1903078,positive regulation of protein localization to plasma membrane,,-2.8,4.1,4.1,20638,62,564,7,1.2,0.47,11651|13383|16971|18759|20742|217124|228136,Akt1|Dlg1|Lrp1|Prkci|Sptbn1|Ppp1r9b|Zdhhc5,-1.3,MyList
GO Biological Processes,19,GO:0018212,peptidyl-tyrosine modification,,-2.8,2.2,3.5,20638,322,564,19,3.4,0.76,11804|12402|12747|12750|13548|14159|14182|14360|16194|16195|16416|16923|19229|19264|19271|29875|52615|69181|242248,Aplp2|Cbl|Clk1|Clk4|Dyrk1a|Fes|Fgfr1|Fyn|Il6ra|Il6st|Itgb3|Sh2b3|Ptk2b|Ptprc|Ptprj|Iqgap1|Suz12|Dyrk2|Bank1,-1.3,MyList
Reactome Gene Sets,6,R-MMU-2500257,Resolution of Sister Chromatid Cohesion,,-2.8,3.1,3.8,20638,118,564,10,1.8,0.56,19053|20843|26931|57294|76707|103573|216965|218914|226849|100043813,Ppp2cb|Stag2|Ppp2r5c|Rps27|Clasp1|Xpo1|Taok1|Wapl|Ppp2r5a|Rps27rt,-1.3,MyList
GO Biological Processes,19,GO:0031952,regulation of protein autophosphorylation,,-2.8,4.8,4.3,20638,46,564,6,1.1,0.43,13205|19264|26931|29875|76108|226849,Ddx3x|Ptprc|Ppp2r5c|Iqgap1|Rap2a|Ppp2r5a,-1.3,MyList
GO Biological Processes,19,GO:0010559,regulation of glycoprotein biosynthetic process,,-2.8,4.8,4.3,20638,46,564,6,1.1,0.43,12043|27403|76055|211673|239528|328572,Bcl2|Abca7|Oga|Arfgef1|Ago2|Ep300,-1.3,MyList
